MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DIVERTED
5,10,7,AA,DFW,600,1
5,10,7,AA,DFW,600,1
5,10,7,AA,DFW,600,1
5,10,7,AS,JNU,600,1
5,10,7,AA,DFW,600,1
5,10,7,AA,DFW,600,1
5,10,7,AA,DFW,600,1
5,10,7,EV,DFW,600,1
5,10,7,WN,DAL,600,1
5,10,7,MQ,DFW,600,1
5,10,7,AA,DFW,615,1
5,10,7,WN,DAL,615,1
5,10,7,MQ,DFW,630,1
5,10,7,AA,DFW,630,1
5,10,7,MQ,DFW,630,1
5,10,7,AA,DFW,630,1
5,10,7,AA,DFW,630,1
5,10,7,WN,DAL,630,1
5,10,7,AA,DFW,645,1
5,10,7,WN,DAL,700,1
5,10,7,AA,DFW,700,1
5,10,7,AA,DFW,715,1
5,10,7,AA,DFW,715,1
5,10,7,WN,DAL,715,1
5,10,7,AA,LGA,730,1
5,10,7,WN,DAL,730,1
5,10,7,NK,DFW,730,1
5,10,7,EV,OKC,730,1
5,10,7,AA,DFW,730,1
5,10,7,WN,DAL,730,1
5,10,7,AA,DFW,730,1
5,10,7,MQ,DFW,730,1
5,10,7,AA,DFW,745,1
5,10,7,AA,DFW,745,1
5,10,7,MQ,DFW,745,1
5,10,7,AA,DFW,745,1
5,10,7,EV,DFW,800,1
5,10,7,AA,DFW,800,1
5,10,7,AS,SEA,800,1
5,10,7,NK,DFW,800,1
5,10,7,AA,DFW,815,1
5,10,7,WN,DAL,815,1
5,10,7,EV,DFW,815,1
5,10,7,WN,DAL,815,1
5,10,7,MQ,DFW,815,1
5,10,7,WN,DAL,830,1
5,10,7,DL,SAN,845,1
5,10,7,AA,DFW,900,1
5,10,7,WN,DAL,900,1
5,10,7,WN,OMA,900,1
5,10,7,WN,DAL,930,1
5,10,7,AA,DFW,930,1
5,10,7,UA,RDU,945,1
5,10,7,AA,DFW,945,1
5,10,7,OO,BFL,1015,1
5,10,7,MQ,DFW,1045,1
5,10,7,UA,MSP,1100,1
5,10,7,EV,IAH,1100,1
5,10,7,EV,EWR,1115,1
5,10,7,EV,XNA,1130,1
5,10,7,US,STL,1215,1
5,10,7,WN,STL,1300,1
5,10,7,AS,SEA,1330,1
5,10,7,MQ,DFW,1415,1
5,10,7,US,PHL,1500,1
5,10,7,MQ,DFW,1530,1
5,10,7,UA,DEN,1530,1
5,10,7,EV,STL,1545,1
5,10,7,MQ,CID,1645,1
5,10,7,B6,LGB,1830,1
5,10,7,EV,DFW,1915,1
5,10,7,OO,DIK,2000,1
5,10,7,DL,LGA,2145,1
5,11,1,EV,IAH,545,1
5,11,1,UA,IAH,600,1
5,11,1,EV,IAH,600,1
5,11,1,AA,AUS,630,1
5,11,1,OO,MBS,700,1
5,11,1,OO,IAH,730,1
5,11,1,OO,IAH,745,1
5,11,1,UA,IAH,745,1
5,11,1,EV,ORF,800,1
5,11,1,WN,BOS,800,1
5,11,1,NK,IAH,800,1
5,11,1,DL,SLC,815,1
5,11,1,WN,AUS,845,1
5,11,1,AA,IAH,915,1
5,11,1,OO,IAH,915,1
5,11,1,EV,IAH,915,1
5,11,1,EV,IAH,915,1
5,11,1,EV,IAH,930,1
5,11,1,US,BOI,945,1
5,11,1,AA,LGA,945,1
5,11,1,EV,IAH,945,1
5,11,1,OO,IAH,1000,1
5,11,1,UA,LGA,1000,1
5,11,1,EV,AUS,1000,1
5,11,1,UA,IAH,1015,1
5,11,1,MQ,LFT,1015,1
5,11,1,WN,DTW,1030,1
5,11,1,F9,LGA,1030,1
5,11,1,EV,IAH,1045,1
5,11,1,EV,IAH,1100,1
5,11,1,EV,IAH,1100,1
5,11,1,EV,IAH,1115,1
5,11,1,EV,IAH,1115,1
5,11,1,US,IAH,1115,1
5,11,1,EV,IAH,1130,1
5,11,1,EV,IAH,1130,1
5,11,1,EV,IAH,1130,1
5,11,1,EV,IAH,1145,1
5,11,1,WN,LGA,1145,1
5,11,1,UA,IAH,1145,1
5,11,1,UA,LGA,1200,1
5,11,1,DL,IAH,1215,1
5,11,1,UA,IAH,1215,1
5,11,1,AA,LGA,1215,1
5,11,1,AA,LGA,1230,1
5,11,1,DL,LGA,1245,1
5,11,1,DL,LGA,1245,1
5,11,1,OO,CAE,1245,1
5,11,1,UA,LGA,1300,1
5,11,1,EV,LFT,1300,1
5,11,1,EV,LGA,1315,1
5,11,1,OO,SFO,1315,1
5,11,1,AA,LGA,1315,1
5,11,1,EV,DTW,1330,1
5,11,1,UA,PBI,1330,1
5,11,1,DL,DTW,1345,1
5,11,1,EV,DTW,1345,1
5,11,1,EV,CAE,1400,1
5,11,1,DL,LGA,1400,1
5,11,1,WN,LGA,1415,1
5,11,1,DL,DTW,1430,1
5,11,1,EV,LGA,1430,1
5,11,1,EV,DTW,1500,1
5,11,1,EV,CLE,1530,1
5,11,1,WN,STL,1600,1
5,11,1,WN,DEN,1615,1
5,11,1,DL,CAE,1615,1
5,11,1,DL,CLE,1615,1
5,11,1,EV,LFT,1645,1
5,11,1,EV,CLE,1730,1
5,11,1,DL,LAX,1800,1
5,11,1,UA,SNA,1930,1
5,11,1,WN,GSP,2045,1
5,11,1,AA,MFE,2145,1
5,11,1,EV,ROC,2215,1
5,12,2,MQ,JFK,600,1
5,12,2,HA,KOA,700,1
5,12,2,HA,OGG,715,1
5,12,2,HA,KOA,830,1
5,12,2,DL,TPA,1015,1
5,12,2,AS,KOA,1015,1
5,12,2,US,PHX,1045,1
5,12,2,EV,ILM,1100,1
5,12,2,WN,HOU,1215,1
5,12,2,UA,IAH,1230,1
5,12,2,EV,ROC,1245,1
5,12,2,WN,ELP,1345,1
5,12,2,WN,HOU,1400,1
5,12,2,WN,ATL,1415,1
5,12,2,UA,TPA,1415,1
5,12,2,WN,HOU,1430,1
5,12,2,B6,HOU,1430,1
5,12,2,WN,TPA,1445,1
5,12,2,WN,HOU,1445,1
5,12,2,WN,HOU,1500,1
5,12,2,UA,IAH,1500,1
5,12,2,EV,IAH,1500,1
5,12,2,WN,HOU,1500,1
5,12,2,EV,IAH,1500,1
5,12,2,EV,IAH,1500,1
5,12,2,WN,TPA,1500,1
5,12,2,WN,HOU,1500,1
5,12,2,DL,TPA,1515,1
5,12,2,AA,ELP,1515,1
5,12,2,UA,TPA,1515,1
5,12,2,WN,HOU,1515,1
5,12,2,DL,HOU,1515,1
5,12,2,DL,TPA,1515,1
5,12,2,WN,TPA,1515,1
5,12,2,UA,IAH,1515,1
5,12,2,WN,HOU,1530,1
5,12,2,B6,TPA,1530,1
5,12,2,UA,IAH,1530,1
5,12,2,US,TPA,1600,1
5,12,2,WN,TPA,1600,1
5,12,2,WN,TPA,1600,1
5,12,2,EV,HOU,1615,1
5,12,2,EV,IAH,1615,1
5,12,2,WN,TPA,1630,1
5,12,2,DL,TPA,1630,1
5,12,2,EV,IAH,1645,1
5,12,2,EV,MOB,1700,1
5,12,2,EV,IAH,1700,1
5,12,2,AS,SEA,1745,1
5,12,2,AA,IAH,1800,1
5,12,2,B6,BOS,1800,1
5,12,2,WN,HOU,1915,1
5,12,2,WN,HOU,1915,1
5,12,2,AS,SCC,2015,1
5,12,2,UA,IAD,2100,1
5,12,2,AA,JFK,2245,1
5,13,3,EV,ORD,545,1
5,13,3,WN,MDW,600,1
5,13,3,AS,SCC,745,1
5,13,3,WN,LBB,800,1
5,13,3,DL,AUS,900,1
5,13,3,UA,IAH,945,1
5,13,3,UA,PHL,1045,1
5,13,3,DL,MSP,1045,1
5,13,3,OO,RAP,1130,1
5,13,3,UA,SLC,1230,1
5,13,3,AA,DFW,1245,1
5,13,3,EV,IAH,1400,1
5,13,3,WN,DAL,1430,1
5,13,3,UA,ORD,1500,1
5,13,3,NK,IAH,1545,1
5,13,3,AA,DFW,1600,1
5,13,3,EV,IAH,1645,1
5,13,3,OO,SJC,1645,1
5,13,3,AA,DFW,1715,1
5,13,3,OO,ISN,2145,1
5,14,4,WN,ATL,600,1
5,14,4,AA,STL,615,1
5,14,4,DL,ATL,645,1
5,14,4,EV,DEN,745,1
5,14,4,AS,LIH,845,1
5,14,4,EV,ATL,1045,1
5,14,4,EV,LEX,1200,1
5,14,4,WN,HOU,1315,1
5,14,4,OO,IAH,1315,1
5,14,4,WN,MCI,1400,1
5,14,4,AS,SNA,1400,1
5,14,4,OO,IAH,1400,1
5,14,4,AA,IAH,1400,1
5,14,4,WN,TPA,1600,1
5,14,4,F9,SNA,1645,1
5,14,4,DL,PDX,1645,1
5,14,4,VX,LAX,1730,1
5,14,4,EV,TYR,1730,1
5,14,4,UA,DEN,1745,1
5,14,4,UA,DEN,1745,1
5,14,4,UA,DEN,1800,1
5,14,4,UA,DEN,1800,1
5,14,4,UA,DEN,1800,1
5,14,4,WN,DEN,1830,1
5,14,4,UA,DEN,1845,1
5,14,4,WN,DEN,1845,1
5,14,4,UA,DEN,1915,1
5,14,4,UA,SFO,1930,1
5,14,4,WN,DEN,1930,1
5,14,4,OO,DEN,1945,1
5,14,4,WN,DEN,1945,1
5,14,4,UA,SFO,2000,1
5,14,4,DL,DEN,2000,1
5,14,4,WN,DAL,2015,1
5,14,4,OO,DEN,2015,1
5,14,4,OO,DEN,2015,1
5,14,4,OO,DEN,2030,1
5,14,4,OO,MAF,2215,1
5,15,5,UA,CMH,600,1
5,15,5,US,MSP,845,1
5,15,5,DL,DEN,900,1
5,15,5,WN,MCI,900,1
5,15,5,WN,DEN,945,1
5,15,5,WN,DEN,945,1
5,15,5,WN,MCI,1015,1
5,15,5,OO,BFL,1100,1
5,15,5,EV,CRP,1200,1
5,15,5,OO,DEN,1200,1
5,15,5,EV,DEN,1200,1
5,15,5,EV,IAH,1215,1
5,15,5,DL,MCI,1215,1
5,15,5,AS,ANC,1245,1
5,15,5,OO,DEN,1300,1
5,15,5,F9,DEN,1330,1
5,15,5,OO,HYS,1330,1
5,15,5,OO,MRY,1615,1
5,15,5,MQ,SAF,1830,1
5,15,5,B6,CHS,2145,1
5,16,6,AS,PSP,630,1
5,16,6,AS,BRW,1015,1
5,16,6,AS,OME,1015,1
5,16,6,US,PHL,1130,1
5,16,6,US,STT,1145,1
5,16,6,US,CLT,1245,1
5,16,6,UA,DCA,1300,1
5,16,6,EV,MOB,1300,1
5,16,6,WN,MCI,1315,1
5,16,6,UA,IAD,1330,1
5,16,6,OO,ICT,1345,1
5,16,6,US,CLT,1430,1
5,16,6,EV,ICT,1500,1
5,16,6,EV,MDT,1500,1
5,16,6,OO,LAS,1500,1
5,16,6,F9,SLC,1545,1
5,16,6,EV,ATL,1615,1
5,16,6,B6,BOS,1645,1
5,16,6,DL,SRQ,1745,1
5,16,6,US,LAS,1745,1
5,16,6,WN,TUL,1745,1
5,16,6,WN,MKE,1745,1
5,16,6,MQ,ABI,1830,1
5,16,6,AA,MCI,1845,1
5,16,6,WN,MCI,1845,1
5,16,6,NK,MCI,1900,1
5,16,6,OO,BNA,1915,1
5,16,6,WN,MCI,1915,1
5,16,6,WN,OKC,2045,1
5,16,6,DL,JFK,2115,1
5,16,6,US,STL,2300,1
5,17,7,DL,ATL,530,1
5,17,7,AA,DFW,545,1
5,17,7,AA,DFW,545,1
5,17,7,WN,RSW,600,1
5,17,7,B6,FLL,615,1
5,17,7,DL,DTW,630,1
5,17,7,B6,HOU,700,1
5,17,7,OO,IAH,745,1
5,17,7,UA,IAH,845,1
5,17,7,UA,IAH,930,1
5,17,7,UA,IAH,945,1
5,17,7,UA,IAH,1015,1
5,17,7,WN,HOU,1030,1
5,17,7,EV,IAH,1045,1
5,17,7,WN,HOU,1100,1
5,17,7,WN,HOU,1115,1
5,17,7,EV,IAH,1115,1
5,17,7,WN,HOU,1130,1
5,17,7,WN,HOU,1130,1
5,17,7,EV,IAH,1130,1
5,17,7,UA,HNL,1145,1
5,17,7,EV,IAH,1200,1
5,17,7,AA,IAH,1200,1
5,17,7,WN,HOU,1200,1
5,17,7,WN,HOU,1215,1
5,17,7,EV,IAH,1215,1
5,17,7,WN,HOU,1300,1
5,17,7,DL,ATL,1300,1
5,17,7,WN,HOU,1315,1
5,17,7,WN,HOU,1330,1
5,17,7,EV,MEM,1345,1
5,17,7,OO,ABR,1345,1
5,17,7,WN,HOU,1400,1
5,17,7,UA,TPA,1415,1
5,17,7,WN,HOU,1430,1
5,17,7,WN,TPA,1500,1
5,17,7,WN,HOU,1500,1
5,17,7,WN,HOU,1500,1
5,17,7,US,PHL,1500,1
5,17,7,WN,TPA,1500,1
5,17,7,WN,HOU,1515,1
5,17,7,WN,TPA,1530,1
5,17,7,DL,TPA,1530,1
5,17,7,AS,GEG,1600,1
5,17,7,US,TPA,1630,1
5,17,7,OO,DLH,1630,1
5,17,7,US,CLT,1645,1
5,17,7,WN,DAL,1930,1
5,17,7,UA,SAN,2230,1
5,18,1,EV,ORD,545,1
5,18,1,WN,HOU,545,1
5,18,1,AA,LGA,600,1
5,18,1,DL,LGA,600,1
5,18,1,DL,LGA,600,1
5,18,1,DL,ATL,600,1
5,18,1,US,LGA,600,1
5,18,1,EV,LGA,600,1
5,18,1,MQ,LGA,600,1
5,18,1,US,LGA,600,1
5,18,1,WN,LGA,600,1
5,18,1,MQ,LGA,615,1
5,18,1,MQ,LGA,615,1
5,18,1,MQ,LGA,615,1
5,18,1,NK,LGA,615,1
5,18,1,EV,LGA,615,1
5,18,1,MQ,LGA,615,1
5,18,1,WN,LGA,630,1
5,18,1,NK,LGA,745,1
5,18,1,OO,COS,815,1
5,18,1,AA,LAX,845,1
5,18,1,NK,OAK,845,1
5,18,1,UA,EWR,915,1
5,18,1,EV,AEX,930,1
5,18,1,DL,LGA,945,1
5,18,1,WN,EWR,1000,1
5,18,1,HA,HNL,1000,1
5,18,1,OO,SDF,1000,1
5,18,1,EV,SHV,1000,1
5,18,1,WN,LGA,1015,1
5,18,1,EV,SHV,1030,1
5,18,1,AA,ATL,1030,1
5,18,1,DL,ATL,1030,1
5,18,1,DL,ATL,1045,1
5,18,1,WN,LGA,1045,1
5,18,1,US,PHL,1100,1
5,18,1,US,PHL,1100,1
5,18,1,WN,LGA,1115,1
5,18,1,DL,ATL,1115,1
5,18,1,DL,ATL,1115,1
5,18,1,EV,MEI,1215,1
5,18,1,US,PHL,1215,1
5,18,1,DL,ATL,1215,1
5,18,1,UA,EWR,1215,1
5,18,1,US,ATL,1230,1
5,18,1,AS,SEA,1230,1
5,18,1,UA,LAS,1230,1
5,18,1,AA,LGA,1230,1
5,18,1,US,PHL,1245,1
5,18,1,DL,ATL,1245,1
5,18,1,DL,ATL,1245,1
5,18,1,DL,PHL,1245,1
5,18,1,EV,ATL,1245,1
5,18,1,US,PHL,1300,1
5,18,1,WN,TPA,1300,1
5,18,1,WN,BWI,1315,1
5,18,1,WN,LGA,1315,1
5,18,1,AS,SLC,1315,1
5,18,1,AA,DFW,1345,1
5,18,1,DL,EWR,1345,1
5,18,1,WN,BWI,1345,1
5,18,1,US,HNL,1400,1
5,18,1,DL,ATL,1400,1
5,18,1,B6,JFK,1400,1
5,18,1,MQ,LGA,1400,1
5,18,1,WN,LGA,1415,1
5,18,1,UA,DCA,1415,1
5,18,1,AA,DCA,1430,1
5,18,1,DL,ATL,1445,1
5,18,1,WN,GSP,1445,1
5,18,1,WN,BWI,1500,1
5,18,1,B6,HPN,1515,1
5,18,1,US,PHL,1515,1
5,18,1,DL,ATL,1530,1
5,18,1,WN,BWI,1545,1
5,18,1,DL,ATL,1545,1
5,18,1,EV,HSV,1600,1
5,18,1,US,LAX,1600,1
5,18,1,US,BWI,1600,1
5,18,1,WN,BWI,1645,1
5,18,1,WN,BWI,1700,1
5,18,1,AA,ATL,1715,1
5,18,1,WN,BWI,1715,1
5,18,1,EV,CLT,1715,1
5,18,1,DL,BWI,1715,1
5,18,1,OO,ORD,1715,1
5,18,1,WN,BWI,1730,1
5,18,1,WN,BWI,1800,1
5,18,1,WN,BWI,1815,1
5,18,1,WN,BWI,1815,1
5,18,1,AS,HNL,1815,1
5,18,1,WN,BWI,1815,1
5,18,1,AA,CMH,1830,1
5,18,1,WN,BWI,1830,1
5,18,1,AA,BWI,1830,1
5,18,1,WN,BWI,1845,1
5,18,1,WN,BWI,1900,1
5,18,1,WN,BWI,1900,1
5,18,1,DL,BWI,1915,1
5,18,1,UA,BWI,1915,1
5,18,1,WN,BWI,1930,1
5,18,1,WN,BWI,1930,1
5,18,1,WN,BWI,1930,1
5,18,1,DL,LGA,2000,1
5,18,1,AA,BWI,2000,1
5,18,1,WN,BWI,2000,1
5,18,1,WN,BWI,2000,1
5,18,1,WN,BWI,2015,1
5,18,1,WN,SAN,2030,1
5,18,1,WN,ABQ,2100,1
5,18,1,UA,BWI,2115,1
5,18,1,MQ,SJT,2200,1
5,19,2,OO,CMH,730,1
5,19,2,B6,SFO,830,1
5,19,2,AS,SEA,900,1
5,19,2,UA,SAN,900,1
5,19,2,WN,SEA,900,1
5,19,2,WN,AUS,930,1
5,19,2,AS,WRG,945,1
5,19,2,EV,TUL,945,1
5,19,2,DL,AUS,945,1
5,19,2,DL,MLB,1215,1
5,19,2,MQ,DFW,1415,1
5,19,2,AA,CLT,1500,1
5,19,2,EV,JAX,1545,1
5,19,2,B6,LGB,1715,1
5,19,2,EV,BTR,1730,1
5,19,2,UA,SAN,1815,1
5,19,2,EV,AMA,1915,1
5,19,2,EV,AVP,2000,1
5,19,2,AA,DCA,2145,1
5,20,3,EV,ORD,645,1
5,20,3,AA,STT,800,1
5,20,3,UA,IAH,830,1
5,20,3,B6,SJU,845,1
5,20,3,F9,IAH,900,1
5,20,3,UA,SJU,900,1
5,20,3,OO,IAH,1000,1
5,20,3,B6,JFK,1000,1
5,20,3,WN,MCO,1000,1
5,20,3,UA,IAH,1015,1
5,20,3,WN,BNA,1030,1
5,20,3,AA,LBB,1030,1
5,20,3,B6,SJU,1030,1
5,20,3,OO,SUN,1115,1
5,20,3,EV,IAH,1145,1
5,20,3,OO,IAH,1145,1
5,20,3,UA,HNL,1145,1
5,20,3,EV,IAH,1200,1
5,20,3,WN,HOU,1200,1
5,20,3,UA,IAH,1200,1
5,20,3,EV,IAH,1215,1
5,20,3,EV,IAH,1230,1
5,20,3,AA,SJU,1230,1
5,20,3,OO,PDX,1245,1
5,20,3,UA,MCO,1300,1
5,20,3,EV,IAH,1300,1
5,20,3,US,IAH,1300,1
5,20,3,DL,MCO,1330,1
5,20,3,EV,CHS,1330,1
5,20,3,WN,HOU,1330,1
5,20,3,EV,IAH,1345,1
5,20,3,WN,HOU,1345,1
5,20,3,WN,MCO,1430,1
5,20,3,AA,MCO,1445,1
5,20,3,AA,ORD,1500,1
5,20,3,WN,MCO,1515,1
5,20,3,OO,DEN,1600,1
5,20,3,WN,MCO,1630,1
5,20,3,AA,DFW,1745,1
5,20,3,OO,BNA,1815,1
5,20,3,WN,ATL,1900,1
5,20,3,OO,SUN,2145,1
5,20,3,AS,DFW,2345,1
5,20,3,B6,SJU,2400,1
5,21,4,AA,DFW,15,1
5,21,4,AA,DFW,130,1
5,21,4,MQ,DFW,500,1
5,21,4,MQ,DFW,500,1
5,21,4,MQ,DFW,500,1
5,21,4,AA,DFW,515,1
5,21,4,AA,DFW,515,1
5,21,4,UA,IAH,615,1
5,21,4,UA,IAH,700,1
5,21,4,EV,CHS,700,1
5,21,4,OO,IAH,730,1
5,21,4,OO,IAH,745,1
5,21,4,OO,COS,800,1
5,21,4,UA,IAH,830,1
5,21,4,UA,IAH,845,1
5,21,4,UA,IAH,900,1
5,21,4,UA,IAH,900,1
5,21,4,OO,IAH,900,1
5,21,4,EV,MSP,915,1
5,21,4,AS,MSY,1030,1
5,21,4,EV,IAH,1045,1
5,21,4,EV,IAH,1100,1
5,21,4,EV,IAH,1100,1
5,21,4,OO,SUN,1115,1
5,21,4,EV,IAH,1130,1
5,21,4,UA,MSY,1145,1
5,21,4,EV,SCE,1415,1
5,21,4,US,MSY,1500,1
5,21,4,B6,MSY,1500,1
5,21,4,WN,MSY,1515,1
5,21,4,DL,MSY,1515,1
5,21,4,WN,MSY,1530,1
5,21,4,NK,MSY,1545,1
5,21,4,EV,CRP,1545,1
5,21,4,EV,CRP,1545,1
5,21,4,WN,MSY,1615,1
5,21,4,WN,MSY,1630,1
5,21,4,WN,MSY,1715,1
5,21,4,EV,IAH,1730,1
5,21,4,US,SAN,1800,1
5,21,4,EV,MSP,1815,1
5,21,4,AA,LGA,1915,1
5,21,4,MQ,ROW,2200,1
5,22,5,DL,SEA,600,1
5,22,5,EV,LNK,1215,1
5,22,5,AA,BOS,1245,1
5,22,5,WN,SNA,1330,1
5,22,5,DL,ATL,1415,1
5,22,5,OO,CPR,1515,1
5,22,5,EV,MKE,1530,1
5,22,5,OO,MRY,1600,1
5,22,5,OO,MRY,1615,1
5,22,5,OO,MRY,1630,1
5,22,5,DL,ORD,1730,1
5,22,5,WN,LBB,1900,1
5,22,5,UA,EWR,2145,1
5,22,5,US,IND,2330,1
5,23,6,DL,ATL,30,1
5,23,6,OO,DEN,845,1
5,23,6,OO,AUS,945,1
5,23,6,EV,DEN,1000,1
5,23,6,UA,DEN,1000,1
5,23,6,UA,DEN,1015,1
5,23,6,WN,DEN,1015,1
5,23,6,F9,DEN,1015,1
5,23,6,F9,DEN,1015,1
5,23,6,B6,AUS,1015,1
5,23,6,F9,DEN,1045,1
5,23,6,WN,CAK,1100,1
5,23,6,UA,DEN,1100,1
5,23,6,EV,CHS,1100,1
5,23,6,UA,DEN,1115,1
5,23,6,WN,DEN,1115,1
5,23,6,UA,DEN,1145,1
5,23,6,DL,LGA,1145,1
5,23,6,UA,DEN,1200,1
5,23,6,UA,DEN,1230,1
5,23,6,UA,DEN,1230,1
5,23,6,US,CLT,1245,1
5,23,6,OO,DEN,1245,1
5,23,6,UA,DEN,1300,1
5,23,6,WN,OKC,1300,1
5,23,6,OO,DEN,1300,1
5,23,6,OO,DEN,1300,1
5,23,6,EV,DEN,1300,1
5,23,6,WN,DEN,1300,1
5,23,6,OO,DEN,1300,1
5,23,6,WN,AUS,1300,1
5,23,6,OO,DEN,1315,1
5,23,6,OO,DEN,1315,1
5,23,6,UA,DEN,1315,1
5,23,6,EV,DEN,1330,1
5,23,6,OO,DEN,1330,1
5,23,6,UA,TPA,1430,1
5,23,6,US,CLT,1430,1
5,23,6,EV,LBB,1445,1
5,23,6,WN,TPA,1445,1
5,23,6,UA,DEN,1445,1
5,23,6,UA,TPA,1515,1
5,23,6,WN,TPA,1515,1
5,23,6,DL,TPA,1515,1
5,23,6,WN,TPA,1530,1
5,23,6,UA,LAX,1545,1
5,23,6,WN,TPA,1600,1
5,23,6,WN,TPA,1630,1
5,23,6,WN,TPA,1630,1
5,23,6,US,CLT,1645,1
5,23,6,AA,TPA,1700,1
5,23,6,UA,SAT,1730,1
5,23,6,WN,OKC,1745,1
5,23,6,UA,AUS,1915,1
5,23,6,AA,AUS,1930,1
5,23,6,B6,SJU,1945,1
5,23,6,WN,SAT,2000,1
5,23,6,WN,TUL,2000,1
5,23,6,DL,AUS,2015,1
5,23,6,DL,TUL,2100,1
5,24,7,UA,MIA,715,1
5,24,7,OO,IAH,730,1
5,24,7,AA,HNL,800,1
5,24,7,UA,SJU,1015,1
5,24,7,MQ,FSD,1030,1
5,24,7,MQ,DFW,1030,1
5,24,7,EV,FSD,1230,1
5,24,7,OO,SUN,1400,1
5,24,7,US,PHL,1500,1
5,24,7,DL,LAS,1645,1
5,24,7,WN,BHM,1715,1
5,24,7,EV,JAN,1900,1
5,24,7,B6,FLL,2000,1
5,24,7,MQ,GCK,2145,1
5,25,1,AA,MIA,715,1
5,25,1,MQ,DFW,730,1
5,25,1,AA,MIA,800,1
5,25,1,DL,ATL,800,1
5,25,1,OO,DFW,900,1
5,25,1,AA,DFW,930,1
5,25,1,WN,AUS,930,1
5,25,1,UA,AUS,945,1
5,25,1,UA,MSY,1000,1
5,25,1,WN,DAL,1000,1
5,25,1,B6,AUS,1015,1
5,25,1,WN,AUS,1045,1
5,25,1,UA,AUS,1045,1
5,25,1,AA,DFW,1045,1
5,25,1,WN,AUS,1045,1
5,25,1,WN,MSY,1100,1
5,25,1,VX,AUS,1130,1
5,25,1,AA,AUS,1200,1
5,25,1,WN,DAL,1215,1
5,25,1,AA,DFW,1230,1
5,25,1,EV,DFW,1230,1
5,25,1,WN,DAL,1230,1
5,25,1,MQ,DFW,1230,1
5,25,1,UA,MSY,1230,1
5,25,1,MQ,DFW,1230,1
5,25,1,AA,DFW,1245,1
5,25,1,AA,DFW,1245,1
5,25,1,UA,AUS,1245,1
5,25,1,NK,DFW,1300,1
5,25,1,DL,IND,1300,1
5,25,1,WN,DAL,1300,1
5,25,1,EV,CVG,1300,1
5,25,1,UA,AUS,1300,1
5,25,1,AA,DFW,1315,1
5,25,1,WN,AUS,1315,1
5,25,1,UA,DFW,1330,1
5,25,1,OO,AUS,1330,1
5,25,1,EV,AUS,1330,1
5,25,1,OO,DFW,1330,1
5,25,1,WN,AUS,1345,1
5,25,1,WN,DAL,1345,1
5,25,1,EV,DFW,1345,1
5,25,1,AA,DFW,1400,1
5,25,1,AA,DFW,1400,1
5,25,1,DL,MSY,1400,1
5,25,1,DL,DFW,1400,1
5,25,1,AA,AUS,1400,1
5,25,1,OO,AUS,1400,1
5,25,1,WN,MSY,1400,1
5,25,1,AA,DFW,1415,1
5,25,1,WN,AUS,1415,1
5,25,1,DL,AUS,1415,1
5,25,1,WN,AUS,1415,1
5,25,1,MQ,DFW,1415,1
5,25,1,MQ,DFW,1430,1
5,25,1,MQ,DFW,1430,1
5,25,1,B6,AUS,1430,1
5,25,1,OO,DEN,1445,1
5,25,1,VX,AUS,1500,1
5,25,1,OO,SJC,1500,1
5,25,1,AA,MIA,1515,1
5,25,1,WN,MSY,1515,1
5,25,1,WN,AUS,1515,1
5,25,1,F9,AUS,1515,1
5,25,1,WN,MSY,1530,1
5,25,1,MQ,DFW,1530,1
5,25,1,EV,DFW,1545,1
5,25,1,WN,AUS,1545,1
5,25,1,EV,EWR,1545,1
5,25,1,UA,IAH,1600,1
5,25,1,NK,IAH,1600,1
5,25,1,DL,DAL,1600,1
5,25,1,DL,AUS,1615,1
5,25,1,OO,IAH,1630,1
5,25,1,EV,ATL,1645,1
5,25,1,EV,ATL,1645,1
5,25,1,DL,ATL,1645,1
5,25,1,EV,IAH,1645,1
5,25,1,UA,IAH,1715,1
5,25,1,UA,IAH,1715,1
5,25,1,DL,ATL,1730,1
5,25,1,UA,LGA,1730,1
5,25,1,DL,ATL,1730,1
5,25,1,EV,BOS,1730,1
5,25,1,DL,ATL,1730,1
5,25,1,EV,IAH,1730,1
5,25,1,UA,IAH,1745,1
5,25,1,DL,ATL,1745,1
5,25,1,DL,ATL,1745,1
5,25,1,UA,IAH,1800,1
5,25,1,DL,ATL,1800,1
5,25,1,OO,IAH,1815,1
5,25,1,DL,ATL,1830,1
5,25,1,EV,IAH,1830,1
5,25,1,EV,IAH,1845,1
5,25,1,EV,IAH,1845,1
5,25,1,WN,HOU,1845,1
5,25,1,EV,IAH,1845,1
5,25,1,WN,MSY,1900,1
5,25,1,UA,IAH,1900,1
5,25,1,WN,HOU,1900,1
5,25,1,NK,IAH,1900,1
5,25,1,UA,IAH,1915,1
5,25,1,WN,HOU,1915,1
5,25,1,WN,MCI,1915,1
5,25,1,WN,HOU,1930,1
5,25,1,WN,SAN,1930,1
5,25,1,EV,LIT,1930,1
5,25,1,UA,IAH,1930,1
5,25,1,UA,IAH,1930,1
5,25,1,EV,IAH,1930,1
5,25,1,UA,IAH,1945,1
5,25,1,DL,IAH,1945,1
5,25,1,WN,HOU,1945,1
5,25,1,WN,HOU,2000,1
5,25,1,UA,IAH,2000,1
